lilly_id,nct_id,title,phase,lead_sponsor,start_date,doc_type,filename,status,local_path,timestamp
J3M-MC-JZQB,NCT06119581,A Study of First-Line Olomorasib (LY3537982) and Pembrolizumab With or Without Chemotherapy in Patients With Advanced KRAS G12C-Mutant Non-small Cell Lung Cancer,Phase 3,Eli Lilly and Company,2023-12-21,N/A,N/A,no_documents,,2026-06-15T12:15:12.659457
J5P-MC-GZRA,NCT06649045,A Master Protocol for Orforglipron in Participants With Obstructive Sleep Apnea and Obesity or Overweight,Phase 3,Eli Lilly and Company,2024-10-22,N/A,N/A,no_documents,,2026-06-15T12:15:12.659577
J3R-MC-YDAD,NCT06916091,A Study of Eloralintide (LY3841136) in Chinese Participants With Obesity or Overweight,Phase 1,Eli Lilly and Company,2025-04-21,N/A,N/A,no_documents,,2026-06-15T12:15:12.659699
J3M-OX-JZQA,NCT04956640,Study of LY3537982 in Cancer Patients With a Specific Genetic Mutation (KRAS G12C),Phase 1/Phase 2,Eli Lilly and Company,2021-07-19,N/A,N/A,no_documents,,2026-06-15T12:15:12.659807
J2A-MC-GZL1,NCT06948435,A Master Protocol Study of Orforglipron (LY3502970) in Participants With Hypertension and Obesity or Overweight (ATTAIN-Hypertension) GZL1,Phase 3,Eli Lilly and Company,2025-04-30,N/A,N/A,no_documents,,2026-06-15T12:15:12.659922
J2N-MC-JZNX,NCT06588478,A Study Evaluating the Efficacy and Safety of Pirtobrutinib in Participants With Relapsed or Refractory Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,Phase 2,"Loxo Oncology, Inc.",2025-01-03,N/A,N/A,no_documents,,2026-06-15T12:15:12.660148
I5T-MC-AACP,NCT05567159,A Study of Donanemab (LY3002813) in Healthy Participants,Phase 1,Eli Lilly and Company,2022-10-04,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I5T-MC-AACP_04OCT2022/Prot_Prot_000.pdf,2026-06-15T12:15:13.693481
I5T-MC-AACP,NCT05567159,A Study of Donanemab (LY3002813) in Healthy Participants,Phase 1,Eli Lilly and Company,2022-10-04,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I5T-MC-AACP_04OCT2022/SAP_SAP_001.pdf,2026-06-15T12:15:14.701041
J2G-MC-JZPB,NCT05906836,A Drug Drug Interaction (DDI) Study of Selpercatinib (LY3527723) and Rosuvastatin in Healthy Participants,Phase 1,Eli Lilly and Company,2023-07-27,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2G-MC-JZPB_27JUL2023/Prot_Prot_000.pdf,2026-06-15T12:15:15.725200
J2G-MC-JZPB,NCT05906836,A Drug Drug Interaction (DDI) Study of Selpercatinib (LY3527723) and Rosuvastatin in Healthy Participants,Phase 1,Eli Lilly and Company,2023-07-27,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2G-MC-JZPB_27JUL2023/SAP_SAP_001.pdf,2026-06-15T12:15:16.862990
SOLTI-2401,NCT06991946,Patient-Centric Study to Assess the Impact of Genomic Profiling on the Treatment of Patients With Metastatic Breast Cancer in Spain,N/A (Observational),SOLTI Breast Cancer Research Group,2025-05-20,N/A,N/A,no_documents,,2026-06-15T12:15:16.863517
J2S-MC-GZMR,NCT07219173,A Study to Evaluate Brenipatide Compared With Placebo in Adult Participants With Uncontrolled Moderate to Severe Asthma,Phase 2,Eli Lilly and Company,2025-10-22,N/A,N/A,no_documents,,2026-06-15T12:15:16.863694
J4X-MC-LWCC,NCT07607483,A Study of LY4065967 in Healthy Participants,Phase 1,Eli Lilly and Company,2026-06,N/A,N/A,no_documents,,2026-06-15T12:15:16.863901
J2A-MC-GZGJ,NCT05110794,A Multiple-Dose Study of LY3502970 in Healthy Participants,Phase 1,Eli Lilly and Company,2021-11-05,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGJ_05NOV2021/Prot_Prot_000.pdf,2026-06-15T12:15:18.459427
J2A-MC-GZGJ,NCT05110794,A Multiple-Dose Study of LY3502970 in Healthy Participants,Phase 1,Eli Lilly and Company,2021-11-05,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGJ_05NOV2021/SAP_SAP_001.pdf,2026-06-15T12:15:19.494710
W8M-MC-GN01,NCT06683508,A Study to Investigate Weight Management With LY3549492 Compared With Placebo in Adult Participants With Obesity or Overweight,Phase 2,Eli Lilly and Company,2024-11-13,N/A,N/A,no_documents,,2026-06-15T12:15:19.495288
J2N-MC-JZNK,NCT06180980,A Study of the Effect of Food on Pirtobrutinib (LOXO-305) in Healthy Participants,Phase 1,Eli Lilly and Company,2021-01-04,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2N-MC-JZNK_04JAN2021/Prot_Prot_000.pdf,2026-06-15T12:15:21.961875
J2N-MC-JZNK,NCT06180980,A Study of the Effect of Food on Pirtobrutinib (LOXO-305) in Healthy Participants,Phase 1,Eli Lilly and Company,2021-01-04,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2N-MC-JZNK_04JAN2021/SAP_SAP_001.pdf,2026-06-15T12:15:23.557338
J5U-MC-YGAA,NCT06945419,"A Study of LY4086940 in Healthy Participants and Participants With Overweight or Obesity, With or Without Type 2 Diabetes",Phase 1,Eli Lilly and Company,2025-04-23,N/A,N/A,no_documents,,2026-06-15T12:15:23.558053
J5I-OX-JZYA,NCT06465069,A Study of LY4052031 in Participants With Advanced or Metastatic Urothelial Cancer or Other Solid Tumors,Phase 1,Eli Lilly and Company,2024-07-01,N/A,N/A,no_documents,,2026-06-15T12:15:23.558280
J2G-MC-JZJX,NCT04819100,A Study of Selpercatinib After Surgery or Radiation in Participants With Non-Small Cell Lung Cancer (NSCLC),Phase 3,Eli Lilly and Company,2021-12-20,N/A,N/A,no_documents,,2026-06-15T12:15:23.558493
J1G-MC-LAKI,NCT06653153,A Study of Remternetug (LY3372993) in Early Alzheimer's Disease (TRAILRUNNER-ALZ 3),Phase 3,Eli Lilly and Company,2024-10-24,N/A,N/A,no_documents,,2026-06-15T12:15:23.558702
J3H-MC-GZNC,NCT06194500,A Study of Carbon-14-Labeled [14C]-LY3549492 in Healthy Participants,Phase 1,Eli Lilly and Company,2024-01-03,N/A,N/A,no_documents,,2026-06-15T12:15:23.558893
S66466,NCT06365788,Bicalutamide and Abemaciclib in Inoperable or Metastatic Androgen Receptor-positive Triple-negative Breast Cancer,Phase 2,Universitaire Ziekenhuizen KU Leuven,2024-04-08,N/A,N/A,no_documents,,2026-06-15T12:15:23.559044
I8P-MC-OXAH,NCT06817356,A Study to Evaluate Mazdutide Compared With Placebo in Participants With Alcohol Use Disorder,Phase 2,Eli Lilly and Company,2025-02-06,N/A,N/A,no_documents,,2026-06-15T12:15:23.559195
22-0969,NCT06158113,Efficacy and Safety of Baricitinib in Oral Lichen Planus: a Proof-of-Concept Study,Phase 2,"University of North Carolina, Chapel Hill",2024-03-13,N/A,N/A,no_documents,,2026-06-15T12:15:23.559341
CHUBX 2019/56,NCT04870203,Combination of Baricitinib and Anti-TNF in Rheumatoid Arthritis,Phase 3,"University Hospital, Bordeaux",2021-07-15,N/A,N/A,no_documents,,2026-06-15T12:15:23.559486
J3G-MC-S004,NCT06516913,A Study of Subcutaneous Injection in Healthy Participants,N/A,Eli Lilly and Company,2024-07-22,N/A,N/A,no_documents,,2026-06-15T12:15:23.559601
I8F-MC-GPIP,NCT05810597,A Research Study Looking at Similarity Between Tirzepatide Versions for Different Injection Devices,Phase 1,Eli Lilly and Company,2023-04-03,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8F-MC-GPIP_03APR2023/Prot_Prot_000.pdf,2026-06-15T12:15:25.650534
I8F-MC-GPIP,NCT05810597,A Research Study Looking at Similarity Between Tirzepatide Versions for Different Injection Devices,Phase 1,Eli Lilly and Company,2023-04-03,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8F-MC-GPIP_03APR2023/SAP_SAP_001.pdf,2026-06-15T12:15:27.012454
J6V-MC-OIAF,NCT07511816,A Study of LY4515100 in Participants With Pain Following Third Molar Removal,Phase 2,Eli Lilly and Company,2026-04-01,N/A,N/A,no_documents,,2026-06-15T12:15:27.012966
R123899,NCT04208464,"JAK 1/2 Inhibitor, Baricitinib, in the Treatment of Adult IIM",Phase 2,University of Manchester,2021-10-07,N/A,N/A,no_documents,,2026-06-15T12:15:27.013107
CWMM Master Protocol,NCT06124807,A Study of LY3305677 Compared With Placebo in Adult Participants With Obesity or Overweight,Phase 2,Eli Lilly and Company,2023-11-17,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/CWMM_Master_Protocol_17NOV2023/Prot_Prot_000.pdf,2026-06-15T12:15:28.417052
CWMM Master Protocol,NCT06124807,A Study of LY3305677 Compared With Placebo in Adult Participants With Obesity or Overweight,Phase 2,Eli Lilly and Company,2023-11-17,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/CWMM_Master_Protocol_17NOV2023/SAP_SAP_001.pdf,2026-06-15T12:15:29.736881
I8H-MC-BDCJ,NCT04768842,A Study of Two Different Formulations of LY3209590 in Healthy Participants,Phase 1,Eli Lilly and Company,2021-03-03,N/A,N/A,no_documents,,2026-06-15T12:15:29.737377
J2S-MC-GZMT,NCT07545772,A Study of Brenipatide (LY3537031) in Participants With Irritable Bowel Syndrome-Constipation (IBS-C),Phase 2,Eli Lilly and Company,2026-04-29,N/A,N/A,no_documents,,2026-06-15T12:15:29.737477
J4O-MC-EZHB,NCT07547540,A Study of LY3971297 in Participants With Heart Failure,Phase 1,Eli Lilly and Company,2026-06,N/A,N/A,no_documents,,2026-06-15T12:15:29.737577
I4V-MC-KHAB,NCT05074420,A Study of Baricitinib (LY3009104) in Children With COVID-19,Phase 3,Eli Lilly and Company,2021-12-21,N/A,N/A,no_documents,,2026-06-15T12:15:29.737633
I9M-MC-ONAA,NCT07598370,A Study of LY3439539 in Participants With Alzheimer's Disease,Phase 1,Eli Lilly and Company,2026-05,N/A,N/A,no_documents,,2026-06-15T12:15:29.737688
J1G-MC-LAKG,NCT07056309,A Study of Remternetug (LY3372993) in Healthy Participants,Phase 1,Eli Lilly and Company,2025-06-24,N/A,N/A,no_documents,,2026-06-15T12:15:29.737743
J2O-MC-EKBG,NCT07157774,Assessing the Impact of Muvalaplin on Major Cardiovascular Events in Adults With Elevated Lipoprotein(a),Phase 3,Eli Lilly and Company,2025-09-02,N/A,N/A,no_documents,,2026-06-15T12:15:29.737817
I8F-MC-GPHN,NCT04660643,A Study of Tirzepatide (LY3298176) in Participants With Obesity or Overweight for the Maintenance of Weight Loss,Phase 3,Eli Lilly and Company,2021-03-29,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8F-MC-GPHN_29MAR2021/Prot_Prot_000.pdf,2026-06-15T12:15:31.507420
I8F-MC-GPHN,NCT04660643,A Study of Tirzepatide (LY3298176) in Participants With Obesity or Overweight for the Maintenance of Weight Loss,Phase 3,Eli Lilly and Company,2021-03-29,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8F-MC-GPHN_29MAR2021/SAP_SAP_001.pdf,2026-06-15T12:15:32.759008
J2A-MC-GZGP,NCT05869903,A Study of Orforglipron (LY3502970) in Adult Participants With Obesity or Overweight With Weight-Related Comorbidities,Phase 3,Eli Lilly and Company,2023-06-05,N/A,N/A,no_documents,,2026-06-15T12:15:32.759247
J3Z-MC-OJAB (PRV-GD2-101),NCT04411654,Phase 1/2 Clinical Trial of PR001 in Infants With Type 2 Gaucher Disease (PROVIDE),Phase 1/Phase 2,Prevail Therapeutics,2021-06-29,N/A,N/A,no_documents,,2026-06-15T12:15:32.759336
I6T-MC-AMCD,NCT06937086,Mirikizumab Administered at the Same Time as Tirzepatide in Adult Participants With Moderately to Severely Active Ulcerative Colitis and Obesity or Overweight: Phase 3b Study,Phase 3,Eli Lilly and Company,2025-06-26,N/A,N/A,no_documents,,2026-06-15T12:15:32.759424
HCI181739,NCT06390956,Pirtobrutinib in Combination With Rituximab in Adults With Untreated Marginal Zone Lymphoma (PIONEER-MZL),Phase 2,University of Utah,2025-02-20,N/A,N/A,no_documents,,2026-06-15T12:15:32.759493
J4Z-MC-GIDH,NCT07030127,A Study of LY3985863 in Healthy Participants,Phase 1,Eli Lilly and Company,2025-08-11,N/A,N/A,no_documents,,2026-06-15T12:15:32.759557
H7I-MC-S035,NCT07254234,A Study of Retinal Imaging to Detect Abnormal Protein Deposits Associated With Alzheimer's Disease,N/A (Observational),Eli Lilly and Company,2025-12,N/A,N/A,no_documents,,2026-06-15T12:15:32.759611
J4U-MC-KTAA,NCT06153355,A First-In-Human Study of LY3839840 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-12-04,N/A,N/A,no_documents,,2026-06-15T12:15:32.759667
J3K-MC-KIAA,NCT05042310,A Study of LY3541860 in Healthy Japanese and Non-Japanese Participants,Phase 1,Eli Lilly and Company,2021-11-11,N/A,N/A,no_documents,,2026-06-15T12:15:32.759711
2020-0081_,NCT04656691,At-Home Infusion Using Bamlanivimab in Participants With Mild to Moderate COVID-19,Phase 4,Daniel Griffin,2021-01-04,Prot,Prot_002.pdf,downloaded,lilly_trial_docs/2020-0081__04JAN2021/Prot_Prot_002.pdf,2026-06-15T12:15:33.660611
2020-0081_,NCT04656691,At-Home Infusion Using Bamlanivimab in Participants With Mild to Moderate COVID-19,Phase 4,Daniel Griffin,2021-01-04,SAP,SAP_003.pdf,downloaded,lilly_trial_docs/2020-0081__04JAN2021/SAP_SAP_003.pdf,2026-06-15T12:15:34.698541
J1A-MC-KDAE,NCT05440136,A Safety Study of LY3462817 in Healthy Japanese and Non-Japanese Participants,Phase 1,Eli Lilly and Company,2022-06-28,N/A,N/A,no_documents,,2026-06-15T12:15:34.699296
AK-OTOF-LTFU,NCT06696456,Long Term Follow-up Study of AAVAnc80-hOTOF Gene Therapy,N/A (Observational),"Akouos, Inc.",2024-11-11,N/A,N/A,no_documents,,2026-06-15T12:15:34.699510
I6T-MC-AMBT,NCT05515601,A Bioequivalence Study of Mirikizumab (LY3074828) in Healthy Participants,Phase 1,Eli Lilly and Company,2022-08-31,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I6T-MC-AMBT_31AUG2022/Prot_Prot_000.pdf,2026-06-15T12:15:35.799800
I6T-MC-AMBT,NCT05515601,A Bioequivalence Study of Mirikizumab (LY3074828) in Healthy Participants,Phase 1,Eli Lilly and Company,2022-08-31,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I6T-MC-AMBT_31AUG2022/SAP_SAP_001.pdf,2026-06-15T12:15:37.501584
J3L-MC-EZEJ,NCT07613294,A Study to See if Lepodisiran Can Reduce Plaque in Coronary Arteries of Adults With Elevated Lp(a) Who Have Had Heart Events or Are at High Risk,Phase 3,Eli Lilly and Company,2026-05,N/A,N/A,no_documents,,2026-06-15T12:15:37.501796
J2A-MC-GZGD,NCT05051566,A Multiple Dose Study of LY3502970 in Healthy Participants,Phase 1,Eli Lilly and Company,2021-09-16,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGD_16SEP2021/Prot_Prot_000.pdf,2026-06-15T12:15:39.010810
J2A-MC-GZGD,NCT05051566,A Multiple Dose Study of LY3502970 in Healthy Participants,Phase 1,Eli Lilly and Company,2021-09-16,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGD_16SEP2021/SAP_SAP_001.pdf,2026-06-15T12:15:40.695344
TP-0009650,NCT05403502,"Safety Evaluation of an Advanced Hybrid Closed Loop System Using Lyumjev With the Tandem t:Slim X2 Insulin Pump With Control-IQ Technology in Adults, Adolescents and Children With Type 1 Diabetes",N/A,"Tandem Diabetes Care, Inc.",2022-08-31,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/TP-0009650_31AUG2022/Prot_Prot_000.pdf,2026-06-15T12:15:42.126578
TP-0009650,NCT05403502,"Safety Evaluation of an Advanced Hybrid Closed Loop System Using Lyumjev With the Tandem t:Slim X2 Insulin Pump With Control-IQ Technology in Adults, Adolescents and Children With Type 1 Diabetes",N/A,"Tandem Diabetes Care, Inc.",2022-08-31,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/TP-0009650_31AUG2022/SAP_SAP_001.pdf,2026-06-15T12:15:43.144535
J2A-MC-GZGK,NCT05313802,A Study of LY3502970 in Healthy Overweight and Obese Participants,Phase 1,Eli Lilly and Company,2022-05-26,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGK_26MAY2022/Prot_Prot_000.pdf,2026-06-15T12:15:44.157388
J2A-MC-GZGK,NCT05313802,A Study of LY3502970 in Healthy Overweight and Obese Participants,Phase 1,Eli Lilly and Company,2022-05-26,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGK_26MAY2022/SAP_SAP_001.pdf,2026-06-15T12:15:45.620157
MedOPP321,NCT04603183,"ABemaciclib, ET ± paclItaxel in aGgressive HR+/HER2- MBC trIaL",Phase 2,MedSIR,2021-06-02,N/A,N/A,no_documents,,2026-06-15T12:15:45.620546
J5E-MC-JZXB,NCT07213804,A Two-Part Phase 3 Study of Sofetabart Mipitecan (LY4170156) in Participants With Platinum-Resistant (Part A) and Platinum-Sensitive (Part B) Ovarian Cancer,Phase 3,Eli Lilly and Company,2025-10-22,N/A,N/A,no_documents,,2026-06-15T12:15:45.620705
J3H-MC-GZNA,NCT04758234,A Study of LY3549492 in Healthy Participants,Phase 1,Eli Lilly and Company,2021-02-22,N/A,N/A,no_documents,,2026-06-15T12:15:45.620817
22-225,NCT05501704,ETHAN - ET for Male BC,Phase 2,Jose Pablo Leone,2023-10-11,N/A,N/A,no_documents,,2026-06-15T12:15:45.620901
I4V-MC-JAIO,NCT05723198,A Study of Baricitinib (LY3009104) in Children From 6 Years to Less Than 18 Years of Age With Alopecia Areata,Phase 3,Eli Lilly and Company,2023-02-27,N/A,N/A,no_documents,,2026-06-15T12:15:45.620985
J5B-MC-FHAF,NCT06045000,Mass Balance and Pharmacokinetics (PK) of [14C]-DC-806 in Healthy Male Participants,Phase 1,"DICE Therapeutics, Inc., a wholly owned subsidiary of Eli Lilly and Company",2023-09-14,N/A,N/A,no_documents,,2026-06-15T12:15:45.621111
DIAN-TU-002 (Master),NCT05552157,A Study of Potential Disease Modifying Treatments in Individuals at Risk for or With a Type of Early Onset AD Caused by a Genetic Mutation,Phase 2/Phase 3,Washington University School of Medicine,2024-11-22,N/A,N/A,no_documents,,2026-06-15T12:15:45.621206
J1P-MC-KFAN,NCT05565729,A Phase I Study of LY3471851 in Healthy Participants,Phase 1,Nektar Therapeutics,2022-10-05,N/A,N/A,no_documents,,2026-06-15T12:15:45.621321
MK-3475-D31,NCT05217446,A Study of Encorafenib Plus Cetuximab Taken Together With Pembrolizumab Compared to Pembrolizumab Alone in People With Previously Untreated Metastatic Colorectal Cancer,Phase 2,Pfizer,2022-07-11,N/A,N/A,no_documents,,2026-06-15T12:15:45.621413
J2P-MC-LXBD,NCT06074562,A Study of LY3556050 in Adult Participants With Diabetic Peripheral Neuropathic Pain,Phase 2,Eli Lilly and Company,2023-10-05,N/A,N/A,no_documents,,2026-06-15T12:15:45.621508
BGE-105-005,NCT06515418,Efficacy and Safety of Oral Azelaprag Plus Once Weekly Tirzepatide Compared with Tirzepatide Alone in Participants with Obesity Aged 55 Years and Over,Phase 2,"BioAge Labs, Inc.",2024-06-27,N/A,N/A,no_documents,,2026-06-15T12:15:45.621632
Morf-440-101,NCT06977880,"A Phase 1, First-in-human Study of MORF-440 (LY4292009) in Healthy Participants",Phase 1,"Morphic Therapeutic, Inc. (A Wholly Owned Subsidiary of Eli Lilly and Company)",2025-02-19,N/A,N/A,no_documents,,2026-06-15T12:15:45.621728
J3M-OX-JZQE,NCT05901311,A Study of [14C]-LY3537982 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-06-05,N/A,N/A,no_documents,,2026-06-15T12:15:45.621779
J2A-MC-GZGL,NCT05573230,A Drug Interaction Study of Cyclosporine and LY3502970 in Healthy Participants,Phase 1,Eli Lilly and Company,2022-10-17,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGL_17OCT2022/Prot_Prot_000.pdf,2026-06-15T12:15:47.030756
J2A-MC-GZGL,NCT05573230,A Drug Interaction Study of Cyclosporine and LY3502970 in Healthy Participants,Phase 1,Eli Lilly and Company,2022-10-17,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGL_17OCT2022/SAP_SAP_001.pdf,2026-06-15T12:15:48.078289
I8H-MC-BDDB,NCT06362265,A Study to Evaluate Pharmacokinetics of LY3209590 in Pediatric Participants With Type 2 Diabetes Mellitus,Phase 1,Eli Lilly and Company,2024-10-10,N/A,N/A,no_documents,,2026-06-15T12:15:48.078762
J4X-MC-LWCB,NCT07039045,A Study of [14C]-LY4065967 in Healthy Participants,Phase 1,Eli Lilly and Company,2025-06-23,N/A,N/A,no_documents,,2026-06-15T12:15:48.078877
I5T-MC-AACK,NCT05533411,A Study of Donanemab (LY3002813) in Healthy Chinese Participants,Phase 1,Eli Lilly and Company,2022-09-14,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I5T-MC-AACK_14SEP2022/Prot_Prot_000.pdf,2026-06-15T12:15:49.301977
I5T-MC-AACK,NCT05533411,A Study of Donanemab (LY3002813) in Healthy Chinese Participants,Phase 1,Eli Lilly and Company,2022-09-14,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I5T-MC-AACK_14SEP2022/SAP_SAP_001.pdf,2026-06-15T12:15:50.317664
J2A-MC-GZPP,NCT06704763,A Drug-Drug Interaction Study of Orforglipron (LY3502970) With Quinidine in Healthy Participants,Phase 1,Eli Lilly and Company,2024-12-06,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZPP_06DEC2024/Prot_Prot_000.pdf,2026-06-15T12:15:51.717844
J2A-MC-GZPP,NCT06704763,A Drug-Drug Interaction Study of Orforglipron (LY3502970) With Quinidine in Healthy Participants,Phase 1,Eli Lilly and Company,2024-12-06,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZPP_06DEC2024/SAP_SAP_001.pdf,2026-06-15T12:15:52.755311
SARC041,NCT04967521,SARC041: Study of Abemaciclib Versus Placebo in Patients with Advanced Dedifferentiated Liposarcoma,Phase 3,Sarcoma Alliance for Research through Collaboration,2021-11-11,N/A,N/A,no_documents,,2026-06-15T12:15:52.755529
J1I-MC-GZQE,NCT06808802,To Investigate the Effect of Retatrutide (LY3437943) on Metoprolol Pharmacokinetics in Healthy Participants,Phase 1,Eli Lilly and Company,2025-02-03,N/A,N/A,no_documents,,2026-06-15T12:15:52.755603
Pro00108755,NCT05237388,Janus Kinase-STAT Inhibition to Reduce APOL1 Associated Kidney Disease,Phase 2,Duke University,2023-04-20,N/A,N/A,no_protocol_or_sap (available: ['ICF']),,2026-06-15T12:15:52.755681
I5T-MC-AACU,NCT07142954,Epidemiology and Biomarker Study in Alzheimer's Disease,Phase 3,Eli Lilly and Company,2025-08-25,N/A,N/A,no_documents,,2026-06-15T12:15:52.755747
20-701,NCT04751929,Abemaciclib With or Without Atezolizumab for mCRPC,Phase 2,Dana-Farber Cancer Institute,2021-08-20,Prot_SAP,Prot_SAP_000.pdf,downloaded,lilly_trial_docs/20-701_20AUG2021/Prot_SAP_Prot_SAP_000.pdf,2026-06-15T12:15:53.789177
J2O-MC-EKBC,NCT05563246,A Study of LY3473329 in Adult Participants With Elevated Lipoprotein(a) at High Risk for Cardiovascular Events,Phase 2,Eli Lilly and Company,2022-11-24,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2O-MC-EKBC_24NOV2022/Prot_Prot_000.pdf,2026-06-15T12:15:54.949207
J2O-MC-EKBC,NCT05563246,A Study of LY3473329 in Adult Participants With Elevated Lipoprotein(a) at High Risk for Cardiovascular Events,Phase 2,Eli Lilly and Company,2022-11-24,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2O-MC-EKBC_24NOV2022/SAP_SAP_001.pdf,2026-06-15T12:15:55.954280
J3L-MC-EZEA,NCT04914546,A Study of LY3819469 in Healthy Participants,Phase 1,Eli Lilly and Company,2021-06-14,N/A,N/A,no_documents,,2026-06-15T12:15:55.954912
J6M-MC-JSGC,NCT06991179,A Study of Food Effect and Esomeprazole on LY4064809 in Healthy Adult Participants,Phase 1,"Scorpion Therapeutics, a wholly owned subsidiary of Eli Lilly and Company",2025-05-20,N/A,N/A,no_documents,,2026-06-15T12:15:55.955149
CWMM Master Protocol,NCT06230523,A Study of LY3841136 Compared With Placebo in Adult Participants With Obesity or Overweight,Phase 2,Eli Lilly and Company,2024-02-05,N/A,N/A,no_documents,,2026-06-15T12:15:55.955462
29BRC23.0160 - JADORE-BARI,NCT07279688,Justification And Evaluation of Baricitinib Plus Corticosteroids Versus corticosteroiDs Alone in pOlymyalgia RhEumatica,Phase 3,"University Hospital, Brest",2025-12-18,N/A,N/A,no_documents,,2026-06-15T12:15:55.955739
J2X-MC-PYAJ,NCT04701658,A Real World Study of Bamlanivimab in Participants With Mild-to-Moderate Coronavirus Disease 2019 (COVID-19),Phase 2,Eli Lilly and Company,2021-02-01,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2X-MC-PYAJ_01FEB2021/Prot_Prot_000.pdf,2026-06-15T12:15:57.174928
J2X-MC-PYAJ,NCT04701658,A Real World Study of Bamlanivimab in Participants With Mild-to-Moderate Coronavirus Disease 2019 (COVID-19),Phase 2,Eli Lilly and Company,2021-02-01,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2X-MC-PYAJ_01FEB2021/SAP_SAP_001.pdf,2026-06-15T12:15:58.650531
I8F-MC-GPHM,NCT04657016,A Study of Tirzepatide (LY3298176) In Participants After A Lifestyle Weight Loss Program,Phase 3,Eli Lilly and Company,2021-03-29,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8F-MC-GPHM_29MAR2021/Prot_Prot_000.pdf,2026-06-15T12:15:59.774726
I8F-MC-GPHM,NCT04657016,A Study of Tirzepatide (LY3298176) In Participants After A Lifestyle Weight Loss Program,Phase 3,Eli Lilly and Company,2021-03-29,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8F-MC-GPHM_29MAR2021/SAP_SAP_001.pdf,2026-06-15T12:16:00.834246
PNT6555-01,NCT05432193,"FAPi Radioligand OpeN-Label, Phase 1 Study to Evaluate Safety, Tolerability and DosImetry of [Lu-177]-PNT6555; A Dose Escalation Study for TReatment of Patients With Select Solid Tumors (FRONTIER)",Phase 1,"POINT Biopharma, a wholly owned subsidiary of Eli Lilly and Company",2022-07-13,N/A,N/A,no_documents,,2026-06-15T12:16:00.834493
IMCL-2023,NCT07285590,Clinical Trial to Evaluate the Efficacy and Safety of Pirtobrutinib With Rituximab in Patients With Mantle Cell Lymphoma,Phase 2,Grupo Español de Linfomas y Transplante Autólogo de Médula Ósea,2025-09-30,N/A,N/A,no_documents,,2026-06-15T12:16:00.834608
W8M-MC-MC01,NCT07589608,"A Study to Investigate Weight Management With Macupatide and Eloralintide, Alone or in Combination, in Adult Participants With Obesity or Overweight",Phase 2,Eli Lilly and Company,2026-06,N/A,N/A,no_documents,,2026-06-15T12:16:00.834798
J1I-JE-GZBC,NCT04823208,A Study of LY3437943 in Japanese Participants With Type 2 Diabetes Mellitus (T2DM),Phase 1,Eli Lilly and Company,2021-05-24,N/A,N/A,no_documents,,2026-06-15T12:16:00.834893
23-355,NCT06001762,TRADE: Dose Escalation Tolerability of Abemaciclib in HR+ HER2- Early Stage Breast Cancer,Phase 2,Dana-Farber Cancer Institute,2023-10-05,N/A,N/A,no_documents,,2026-06-15T12:16:00.834961
